,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva,roc,cost_of_capital,roc_wacc,bv_of_capital,eva,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard,evebitda,evebit,evebit_1t,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies,aggregate_tax_rate,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,beta_2019,beta_2020,beta_2021,beta_2022,average_beta_201923,cost_of_capital_local_currency,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Telecom. Equipment,20,1.0824783978938453,1.1974153676484665,0.17773990895386915,6.090238282809029,6.7368964837224325,99.47499999999998,74.32499999999999,1.3383787420114361,29.494,12.5394,0.042849452832908363,8.55308310829032,0.7211393005082996,0.008060120787978048,0.1553085152721958,-0.14724839448421775,1449.482,-213.4338973337729,0.01450058269482798,0.13748870173262365,-0.12298811903779566,2174.1901999999995,-267.3995631284087,0.8181252952234822,0.40275333998698254,0.0819,0.11722419501675685,0.05733,0.1818747047765178,8.167,0,107.12700000000001,107.12700000000001,0.07390709232677606,206.89399999999998,322.1170000000001,115.2230000000001,0.1255253691474042,5.474000000000007,69.41000000000001,17.31000000000001,0.01879018394943083,0,0,28.45881005219238,0.41266932855821736,0.3009500984336213,0.002425694144528871,0.15778,0.04685833333333332,0.13405,1.23,0.008060120787978048,0.01573593073030611,0.3899243188633927,0.0074513965867590536,0.015963451610886966,0.013718401881759868,0.012110273264254205,0.013718401881759868,0.012110273264254205,0.02171600886284405,0.020107880245338387,0.08639295768719064,0.23561605567723337,0.11049152557507082,0.6100756811366073,0.024098567887880187,0.14922309799004277,0.002245049729127097,0.002196577064520944,26.98174318125244,36.89682068838077,176.38049188711702,,27.887028902267954,35.665874275589665,,,0.5,40.818864597888755,64.33403892423644,23.651152768799825,66.52003286453048,48.438064283134715,0.393805400675892,2.8547374796218477,2.2103229516181533,2.6335313484202376,3.081280367167679,57.074,13.072,30.266000000000002,2.3153304773561816,0.229035988365981,,0.5302940042751516,3.8340511781099584,0.22230666358609066,1.036171835147071,0.042778278843136064,0.3818426451371146,0.40275333998698254,1.391117121028098,0.77,0.75,1.2,1.28,1.0164956795787692,0.1597924017665966,0.5876762077028167,0.25714174555167646,0.4040362422459683,0.46628598616998357
Telecom. Services,13,0.7602941529099632,1.1145609245076868,0.16286466933869018,4.668257124133352,6.843478877483659,631.6880000000001,1110.921,0.5686164902814872,2.18,1.538000000000011,-0.06848206337797032,-0.5177231547687675,1.9842149074666495,,0.14724677795459792,,,,0.3209034676629646,0.11057925149481172,0.2103242161681529,3499.4410000000003,736.0171853516972,0.5922059565090187,0.41913683167220067,0.0819,0.0966020803085379,0.05733,0.40779404349098125,448.49999999999994,0.873,78.38,77.50699999999999,-0.015855176554459657,3275.31,2740.8,-534.5099999999998,-0.0520394507151323,-5.95900000000006,15.82,-2.6099999999999994,0.001366958319004177,0,0,0.06864542061767968,0.022028553515396176,-1.4460211933965588,,0.14,0.1260283333333333,0.08543333333333332,-0.0141,,,0.4548378999323553,0.026406743549459575,0.17881434860634396,0.17877690428496973,0.1615066834199213,0.17877690428496973,0.1615066834199213,0.17899840184756044,0.16172818098251202,0.3533269207532704,0.3927779697199295,0.3536941631359793,0.5451621000676448,0.0003672423827089036,0.03945104896665914,3.744432137424116e-05,0.00674170604681145,12.301928000423162,12.317455179196596,20.0467051136533,27.09412726103617,10.144595154740001,10.155139285621116,20.070176894268638,27.12585054959804,0.6153846153846154,24.760618664619,18.941070003185693,16.530801568848492,38.09868152189462,14.178909712432393,,,3.186623264915888,2.1481650194285624,3.5880840936090754,1155.6670000000001,285.689,294.00999999999993,1.0291260776578723,0.24720702416872678,0.6072839597906736,0.2544071951522367,0.6241786703748127,0.6886017254788804,0.7520546390396954,0.010837271125565996,0.4232383989760055,0.41913683167220067,0.7089720322558708,0.41,0.21,0.96,1.01,0.6700588305819926,0.13235531524961175,0.23055894434664917,0.013828331900127932,0.15405054666548956,0.07508623355204179
Tobacco,5,0.653471109686671,0.6465216523023639,0.18856577948714148,3.4654809131538733,3.428626626001623,394.266,243.616,1.618391238670695,8.76,-0.020200000000386353,0.017551893721658003,0.07611549613882805,1.0789829296784386,0.25771584019180677,0.10170655676902,0.15600928342278675,8675.4,1353.4429374060442,0.2641887202887961,0.1016333213137539,0.16255539897504218,8416.314799999998,1368.117410213552,0.9985284202882264,0.2434573658740396,0.0742,0.20366835139927225,0.05194,0.0014715797117735852,1785.8999999999999,1,224.3,223.3,0.025739447172464673,17.503999999999998,-2.47,-19.973999999999997,-0.2625773968370821,-30.114000000000004,95.8,-9.299999999999997,0.008818114874815906,0,0,0.13033908033352262,0.03443411483693193,0.20122122491041217,0.05185789704221139,0.146,0.0724,0.18366666666666664,0.109,0.25771584019180677,0.25595639533745546,0.5483357669699352,0.2462034167817414,0.30843535886779744,0.3074748983048235,0.24485199267042118,0.3074748983048235,0.24485199267042118,0.30747267389489774,0.24484976826049543,0.31189750976207625,0.40953049533864994,0.3140821666193154,0.45166423303006475,0.0021846568572391326,0.09763298557657367,0.0009604605629739259,0.0032203289043349565,16.840839905395274,16.951697106279177,18.297282284422522,24.3975016944412,17.912366914089795,18.03783240830968,18.297282284422522,24.3975016944412,0,16.937485118977644,16.12412583410643,17.07038405628239,24.45525743498387,23.086267570986152,2.1180061991730414,5.986337752107906,6.317596227607615,5.683917956714304,5.6259550096574635,3027.6200000000003,756.834,682.2009999999999,0.9013878869078291,0.24997654923669413,0.24997654923669413,0.22532583349297464,0.22532583349297464,0.0014737484500929945,0.6458553724544666,0.01165428298101204,0.30500193307324325,0.2434573658740396,1.5463676640157538,0.92,0.69,0.94,1.02,0.8446942219373341,0.12323397467284702,0.0396375533252726,0.1909390533704215,0.06480741235054059,0.1363298998134579
Transportation,38,0.9981716296242235,1.1253526734430557,0.1607124277782145,6.2109174966961165,7.002275362276642,412.60900000000004,335.0119999999999,1.2316245388224905,4.779999999999999,-0.05020000000007485,0.011583083397924708,0.30380125344752773,1.5809663907316838,0.001221681054754019,0.1482968151260093,-0.1470751340712553,2034.9009999999994,-299.2833373967314,0.07016405349035638,0.13034166811130005,-0.06017761462094366,4495.6698900541405,-270.53869010665824,0.8026187133204852,0.41032010456917534,0.0819,0.12696897214323852,0.05733,0.19738128667951482,47.73000000000001,4.581,589.5399999999996,584.9589999999996,0.28746312474169494,473.40000000000003,161.73999999999992,-311.6600000000001,-0.1308123917102065,653.5570000000005,375.894,149.762,0.05108745716991085,1.9040000000000001,0.005065257758836268,0.3510467123732809,0.024630860304572632,0.9982368009779896,0.0012195269879130683,0.2124533333333333,0.06562,0.1574,0.28280000000000005,0.001221681054754019,0.0011965376156784428,0.26209331181428974,0.0003497712206382477,0.05684978254669748,0.050795898362617636,0.04434639535842366,0.05084303474640413,0.04438754688401024,0.0508359717877251,0.044380483925331206,0.08867586830424128,0.19785091895142362,0.08871076100847229,0.7379066881857103,3.4892704231007714e-05,0.10917505064718232,0.006053884184079838,0.035054505077240214,13.831266273642997,13.836699767865797,24.172324419564465,32.234078372583326,18.416374137294998,18.4236207209267,32.132829460022194,42.84950529246091,0.3421052631578947,51.53086114384116,34.47385964406926,28.982916662841312,,17.56672551237139,0.6211713406071919,3.5956737953686146,2.737331828147905,1.3632882040288978,1.6337305647361866,452.5219999999999,86.918,105.12999999999997,1.2095308221542138,0.19207463946504266,0.7311947998163367,0.23232019658712724,0.946494647664148,0.24592161060254356,0.9600796412628116,0.038161762196900026,0.4060961859261101,0.41032010456917534,0.29844836218346704,0.68,0.41,0.77,0.99,0.7696343259248447,0.15250523023112939,0.1509523105371887,0.007602529327106862,0.12198461259882687,0.16115265797284933
Transportation (Railroads),1,1.5786324440624715,1.4774551454532636,0.322490309931942,4.895131405330052,4.581393920843898,69.8,68.2,1.0234604105571847,0,0,0.0016323199347071968,0.013160349118764644,0.854279240020917,0.0973580195548159,0.18255638565260254,-0.08519836609778664,1442.1,-122.8645637496181,0.10595896968298314,0.18038613690165803,-0.07442716721867489,1147.3999999999999,-85.39773166670756,0.9833845597541132,0.24372825346779461,0.0742,0.2429805615550756,0.05194,0.016615440245886792,74.9,0,0,0,0,12.6,0,-12.6,-0.13710554951033732,-162,0,0,0,0,,0.004861103955743662,0.000515077566672472,0.4665242165242165,0.04541987379515984,0,0,0.158,0.23800000000000002,0.0973580195548159,0.0973580195548159,0.26331360946745563,0.14323607427055704,0.16384411344623545,0.16384411344623545,0.12403317875357564,0.16384411344623545,0.12403317875357564,0.16384411344623545,0.12403317875357564,0.22434197102632114,0.22519689859212405,0.22434197102632114,0.7366863905325444,0,0.0008549275658028973,0,0.0655988573760457,23.371402466879854,23.371402466879854,31.85554171855542,42.0802163072501,23.26512050932242,23.26512050932242,31.85554171855542,42.0802163072501,0,39.130215827338134,38.74002849002849,30.374149659863946,39.130215827338134,38.74002849002849,1.6277322894969954,3.9689871570344426,4.884942232407141,5.548969598041216,5.21934299122628,185.2,45,48.1,1.068888888888889,0.2429805615550756,0.2429805615550756,0.259719222462203,0.259719222462203,0.016896177676453825,1.4601850630670048,0.07503163984812873,0.19880239520958082,0.24372825346779461,0.20964610250038443,1.25,0.68,1.52,1.91,1.3877264888124945,0.20353096311541585,0.022342379106304832,0.0035298918588043252,0.039073658437053654,-0.05309120587635177
Trucking,12,0.7443126721138946,0.8356911683819065,0.13247516159545975,5.618507372625874,6.3082857066735425,39.138999999999996,24.734999999999996,1.5823327269051952,0,0,0.023913404389547425,0.39030082429653307,2.441430632792361,0.2232446028086356,0.1201127506835595,0.10313185212507608,143.12999999999997,14.761261994662137,0.15991983580506577,0.10980829842068415,0.05011153738438162,246.71599999999998,12.363318057325095,0.8358712839006955,0.4267350252369309,0.0819,0.19835052501203654,0.05733,0.16412871609930446,8.809,0,0,0,0,20.972,18.648999999999997,-2.323000000000004,-0.015749045769181257,112.72900000000016,1.116,0.4640000000000001,0.0031647005444646096,0.066,0.059139784946236555,0.6213543600349762,0.09936688723355512,0.7243138359465465,0.161699154614686,0.17742000000000002,0.036342857142857135,0.163,0.23,0.2232446028086356,0.22324460280863562,0.17964438689112452,0.05304811236178902,0.08170966563734766,0.08170966563734766,0.06550251055962181,0.08170966563734766,0.06550251055962181,0.08170966563734766,0.06550251055962181,0.09816382773848654,0.11330643822425869,0.09816382773848654,0.8203556131088755,0,0.015142610485772152,0,0.21797489789819702,13.615024634345993,13.615024634345993,17.911128268687644,23.88660554316657,15.002908943309427,15.002908943309427,18.02409736473169,24.037263178760067,0.08333333333333337,31.42594656572212,22.060649390288642,20.696202531645568,29.232595244581074,23.28154307865449,1.0122410034197604,4.857669425763063,3.0650045262001333,1.2471195670219473,1.4727429690872258,42.355999999999995,10.399,10.585,1.017886335224541,0.24551421286240438,0.2447560716059309,0.24990556237605066,0.2503133350675149,0.19635644776953898,0.7347061636656638,0.012906549637194542,0.44351265465024653,0.4267350252369309,0.6435154049987791,1.88,0.78,0.71,0.7,0.9628625344227789,0.13156924544854065,0.14371617358966696,0.011935119699837297,0.015941162798419495,0.14218879702493606
Utility (General),0,,0,0,,,0,0,,0,0,,,,,0.0388,,0,,,,,0,,,0,0.0742,0,0.05194,,0,0,0,0,,0,0,0,,0,0,0,,0,,,,1,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,,,,,0,0,,0.81,,,,0.81,,,,,
Utility (Water),1,1.7350738923857558,1.7252720007572537,0.1673320053068151,10.369049777443202,10.310472270943297,0.331,1.15,0.2878260869565218,0,1.2620000000000005,0.00119374831581784,0.021168747151279928,1.5152257527131978,0.13060058639257274,0.2066689656736808,-0.07606837928110805,195.7,-14.886581825312843,0.06967544486429628,0.18268715427500926,-0.11301170941071298,244.91399999999993,-27.67814979861535,0.8394135697238323,0.2847034547434526,0.0819,0.2073076923076923,0.05733,0.1605864302761677,0,0,0,0,0,15.8,3.3,-12.5,-0.2653927813163482,0.1999999999999993,0,0,0,0,,2.206853836766501,0.15376352282718506,0.6614742352320717,0.08638892300488717,0.0779,-0.023799999999999998,0.11800000000000001,0.1,0.10526315789473685,0.10380126677238932,0.14901643761789274,0.055510644031258424,0.07113985448666127,0.07113985448666127,0.05639201542192649,0.07113985448666127,0.05639201542192649,0.07454055510644031,0.059792716041705524,0.08299649690110482,0.08674211802748584,0.09730530854217191,0.8509835623821073,0.014308811641067096,0.0037456211263810287,0,0.0037456211263810287,7.935822277074975,9.490774907749076,9.742424242424242,12.290297443135872,7.122680697867627,8.35064935064935,9.742424242424242,12.290297443135872,0,14.149425287356323,11.95145631067961,10.939226519337018,14.149425287356323,11.95145631067961,1.1951456310679611,1.258048032703117,1.160576497874683,0.663433036917273,0.6930746429533817,26,5.39,2.05,0.38033395176252316,0.2073076923076923,0.2073076923076923,0.07884615384615384,0.07884615384615384,0.19130787977254265,1.5215172353277067,0.12308216842823048,0.26890756302521013,0.38601599519105023,0.2073856550222983,0.81,0.81,2.37,2.21,1.5870147784771513,0.20587709847647995,0.488008623012665,0.012233899218539476,0.2926434923201293,0.2895176502290487
Total Market,4149,0.7971380843824122,0.9398011745482032,0.1569562326127496,5.0787284525945,5.987663942386591,91128.196,56787.84999999978,1.6047129095396349,7200.637999999996,290.68879999994533,0.02404222264808476,0.35915811387293384,0.9298638407391837,0.13060058639257274,0.13024265428354018,0.000357932109032566,1036374.3129999994,370.95164359926645,0.06967544486429628,0.11074039164932165,-0.04106494678502537,1871161.4322123423,-76839.14463999169,0.7325256798582751,0.38601599519105023,0.0819,0.1629281844632029,0.05733,0.2674743201417249,45819.83226999986,4872.333999999999,20308.457000000024,15436.123000000025,0.014894351207255399,226287.63599999994,305303.91299999977,79016.27699999983,0.06373390771254102,11539.25599999995,47907.243000000024,-171.51899999993475,0.007891545374510629,632.855,0.01321000667894831,0.6558487932816454,0.045696556435610526,0.6614742352320717,0.08638892300488717,0.20904260324483784,0.10133842824601363,0.21070484177215226,0.23749801507537674,0.13060058639257274,0.1279906891352211,0.3527200036965268,0.0777913216410415,0.09011721535024281,0.08928785505899593,0.07474034693962012,0.08931579412729364,0.07476373394624448,0.08948286382312716,0.074930803642078,0.12266945720630076,0.2126649052639013,0.12718075533350617,0.6472799963034732,0.004511298127205419,0.08999544805760053,0.0008293602912468847,0.007942873498764077,16.675344983393195,17.305190865572232,23.141429934406588,30.87660361263588,19.71886398281444,20.444045916298368,28.078572666316852,37.46401845883555,0.2851289467341528,107.5867811484763,69.86900971330134,29.2418467733672,24.414423269857302,21.241043112023885,0.8943671847228886,2.7335236260992577,1.9932041327328356,1.9564749902983745,2.5078600156530104,202902.87199999994,44531.47600000005,41403.407,0.9297560000032326,0.21947188603619205,0.23724491588255814,0.20405530287417523,0.22480586705890424,0.3651398544737358,0.7484889676437565,0.06102972332120714,0.4012901790743676,0.38601599519105023,0.42878392354298667,0.74,0.58,0.81,0.9,0.7654276168764824,0.13251961501499454,0.29428975055410367,0.12264132668918927,1.3293544973201696,-0.9532096663116835
Total Market (without financials),3577,0.8646047974287592,0.9628252153650713,0.15748141040617292,5.490202273390794,6.113897588812367,87192.37700000001,57704.89599999978,1.5110048374404892,6627.337999999995,288.54959999994026,0.0251650265122481,0.3278945401809993,1.2945771705117866,0.1339926561221442,0.13248289345502143,0.0015097626671227715,690915.9029999994,1043.119036470817,0.1108387439979267,0.11924145629942402,-0.00840271230149732,1117419.4763747612,-9389.3543800669,0.823806688647027,0.3825321922001151,0.0819,0.16534574987339856,0.05733,0.176193311352973,39905.758919999855,4811.854999999999,16391.897000000023,11580.042000000023,0.016760421854119682,118750.91299999994,139462.7619999998,20711.84899999987,0.037414237459621365,11818.691999999937,45740.57700000003,844.6480000000593,0.025326055829990004,606.7550000000001,0.013265136554792471,0.6384126687654572,0.07076085835832768,0.5689482731238271,0.07623489031196874,0.2077743762943826,0.09795278527233979,0.19276504822830856,,0.1339926561221442,0.13003207237724534,0.3161863698001442,0.06399735196063125,0.10305897429056918,0.10234153116332653,0.08541979394993451,0.10233968048819313,0.08541824927606882,0.10253914989482647,0.08561771868270217,0.14393338581110723,0.21337677236227465,0.14932779470277957,0.6838136301998559,0.005394408891672323,0.06944338655116741,0.000717443127242653,0.008144616417566499,14.278765617000845,14.834148213447532,20.102997468528258,26.806595906345674,14.091686853769712,14.619822285547842,20.561726511920767,27.418293943714417,0.28291864691081914,,,,25.326461664927205,22.77319756323373,,3.484026700003549,2.5715309460347098,1.7897357738650548,2.104280521515581,145317.68299999996,34755.57900000005,29852.502,0.8589269078210424,0.23916964737182095,0.2637487606529962,0.20542924566172727,0.23012577759516217,0.2138770099601193,0.8374476550438473,0.031409890930138566,0.39934147366044925,0.3825321922001151,0.4321072461183666,0.79,0.62,0.88,0.97,0.8249209594857518,0.14118736720725567,0.10289253133964243,0.14171133847424386,0.12492940895454985,0.06306415114236205
