,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva_us_millions,roc,cost_of_capital,roc_wacc,bv_of_capital,eva_us_millions,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard2,evebitda3,evebit4,evebit_1t5,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies2,aggregate_tax_rate3,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,2019,20200,20210,20220,average_201923,dde,cost_of_capital,cost_of_capital_local_currency,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Broadcasting,26,0.7021599591713337,1.322058642547223,0.2954671859496569,2.3764397285422114,4.474468588780893,1846.9869999999999,3113.212999999999,0.5932735729935602,3155.06,-1.7360000000007858,0.0254680025404599,0.22286752932563858,1.088218556042584,0.20758583832448124,0.11733028336730504,0.0902555549571762,42475.19999999999,3833.6227479170498,0.13517156563045288,0.07207268906838304,0.06309887656206983,68090.01701777676,4296.40357891393,0.4051337311610076,0.468984145587513,0.055,0.1576323221290473,0.04125,0.5948662688389924,1266.3099999999997,2210.3759999999993,11.856,-2198.519999999999,-0.05176008588541077,9048.756000000003,7292.976999999999,-1755.779000000004,-0.029026907494679177,268.6999999999998,37270.799999999996,816.4800000000032,0.252362056795858,32.647,0.0008759404144799683,2.1013859237709163,0.28404762530991023,0.8563826589923162,0.1777729121934683,0.21364545454545458,0.19544111111111115,0.025990000000000003,0.2535,0.20758583832448124,0.20750262193640195,0.4002610368434164,0.11899633479547439,0.15355658987794618,0.1457512346683704,0.12277612909441947,0.14748553576853424,0.12423704828489351,0.1474621069628176,0.12421361947917688,0.19204508371614323,0.40499846012285,0.1920801729412949,0.5997389631565836,3.5089225151632685e-05,0.21295337640670678,0.007805355209575794,0.009970333409719877,6.550826446038652,6.551963052409365,8.98424931771724,11.595330707980144,6.9104105185639355,6.911673143703221,8.999884907929339,11.615510450651158,0.42307692307692313,7.589122126416927,6.93318863344397,13.00427649262643,6.283999943473683,4.698382703420416,0.18534054056885269,0.8817652483888191,1.4666946177502695,0.6001307883388247,1.327352847501104,11808.34,2592.1400000000003,1261.26,0.48657094138433876,0.21951773068864888,0.21909254391052232,0.10681094887172964,0.11167532466382563,1.4683207619722523,0.6291800474881116,0.10393630501139743,0.558392045026283,0.468984145587513,0.3165910010704478,0.5086546647315182,0.729937390293151,0.65,0.8112721237191215,0.6804048275830248,0.5948662688389924,0.07207268906838304,0.07207268906838316,0.20253425180729753,1.970394950822451e-05,0.03907544210399313,0.10620894391959061
Brokerage & Investment Banking,30,0.6937505627531657,1.2048082896180194,0.43270335317575653,1.6032937060956316,2.784374747215438,9136.180000000002,4261.895,2.1436896028644536,1264.43,-124.45999999999981,0.025052525387016997,10.558369855199977,0.26390729940029073,0.13433666755237328,0.11036561240331036,0.02397105514906292,286024,6856.297077955573,0.0005645094247926231,0.06420526224741713,-0.0636407528226245,909659.6363402276,-57891.424069046916,0.33212846488961534,0.2799624925624301,0.055,0.15316532055412033,0.04125,0.6678715351103847,11022.991,21518.54,404.46,-21114.08,-0.07381925992224429,119609.34900000002,190786.19199999995,71176.84299999994,0.06974939854154567,153.10000000000014,45493.59,3385.5,0.012357224059773688,0,0,-106.71129131280301,-0.06023952967786847,0.7131185903339234,0.09579797499510534,0.27599999999999997,0.1422875,-0.02624368421052632,0.19226000000000001,0.13433666755237328,0.13209684973973176,0.6181328405529188,0.16005406900535923,0.04305942047942868,0.004089649281098402,0.0034632568380050374,0.003138139706038804,0.002657485532019758,0.0026196985508719333,0.0021390443768528867,0.004291323140389774,0.353378076507335,0.008677203682533427,0.38186715944708116,0.004385880542143654,0.3490867533669453,0.038969771198330276,0.021812468112390737,,,,,,,,,0.2666666666666667,16.436115729660273,15.398825088840153,12.576896974003892,10.854128654980652,12.709994065924215,0.6610836401708214,1.6222402453644245,1.2867390581765825,2.138612790763906,4.458461423368311,52532.78499999999,10939.418999999998,12537.104000000001,1.146048432736693,0.20823984488924394,0.21393640592057328,0.2386529478686501,0.2448166551897811,2.0108831543010175,0.4803549826286448,0.30759698309671335,0.35452868010802446,0.2799624925624301,0.3787979681993663,0.4576710177663197,0.5676743238719565,0.57,0.6700703117819938,0.5918332432346871,0.6678715351103847,0.06420526224741713,0.06420526224741718,1.6285003140263805,0.0021389967313047457,,
Building Materials,45,1.0983592603350816,1.277280094823728,0.4305629234353803,2.550984305781558,2.966535261867304,3431.1749999999997,2894.597,1.1853722642564748,5916.2300000000005,77.71440000000803,0.0467874260762279,0.43551297510601855,2.9646568034688325,0.32728776839603557,0.11467043763252945,0.21261733076350614,43907.504,9335.496300967969,0.3459620341330455,0.09819764357803407,0.24776439055501143,47080.85530732744,11664.959422028658,0.7756374847975982,0.2918991384716212,0.055,0.16705684920922526,0.04125,0.22436251520240177,1861.5349999999992,10173.261999999999,275.99499999999995,-9897.266999999998,-0.22541174283102036,23826.444000000003,27448.426,3621.9819999999963,0.08808787487723993,1199.2980000000025,32603.379999999997,1299.3889999999992,0.2577145838598248,557.371,0.017095497460692728,0.7299170025386822,0.25252357094657785,0.8704603612330886,0.28489102910518455,0.19324230769230766,0.10597500000000004,0.22911,0.10971153846153844,0.32728776839603557,0.302413180043266,0.2945048702244267,0.102955548092774,0.14408428777659563,0.13807573680826582,0.11500923926483467,0.13943172006614502,0.11613869623207213,0.13998849891511717,0.11669547508104428,0.13588308658653916,0.2833089329796727,0.14531655423513493,0.7054951297755734,0.009433467648595761,0.14742584639313353,0.006008550968329826,0.00860192887192188,7.443436212120782,7.849544737270424,9.7338715959223,12.63336786487482,9.358762409007499,10.008479637501866,9.753756925161058,12.659176575921782,0.28888888888888886,28.500517387227696,15.731797108797148,14.038921095208133,16.227516452313974,9.874414243671964,0.900034251833378,3.189256369070784,3.430477548698583,1.103880553934287,1.3599831051822802,19465.750000000004,4291.337,4094.024999999999,0.9540208564370495,0.22045577488665988,0.22922149372277936,0.21031940716386466,0.21788590756723134,0.28926208389857394,1.04957779884339,0.044413028827024706,0.4207823750753867,0.2918991384716212,0.5136947113031773,0.9149343033203543,1.0185312839204805,0.97,1.0871499229138373,1.0177949540979507,0.2243625152024018,0.09819764357803407,0.09819764357803407,0.13502791954220938,0.13702055339752786,0.08835282732282888,0.1821289295553649
Business & Consumer Services,164,1.0198687734730703,1.1709200204529924,0.3067636949599318,3.324607149507315,3.817009769053451,6376.300000000005,9869.609000000011,0.6460539622187664,15871.000000000007,452.3004000000037,0.05718756127720386,0.8120863327116495,2.8046731724829046,0.12850428149482823,0.10835264921490775,0.02015163227992048,85822.479,1729.4630381591976,0.23990816674375973,0.09389034033599651,0.14601782640776323,79991.25823326837,11680.149658843942,0.7844748449112162,0.4578249370970681,0.055,0.09426309087876697,0.04125,0.21552515508878373,3112.873,9400.006999999998,3568.888999999999,-5831.117999999999,-0.0679439474126586,32125.20700000001,37304.78700000001,5179.580000000002,0.0561689242784216,5929.202000000001,93751.739,4285.690000000075,0.33939374577168513,2031.344,0.021667267419967537,1.0203838316554499,0.24479841442743214,0.7177442813002896,0.09223321316551558,0.15600191489361703,0.0846428,0.08695666666666668,0.16903818181818184,0.12850428149482823,0.12429885760006823,0.3120398404031825,0.04915796140354961,0.10286682996913346,0.09028385981048767,0.08177342412828581,0.09221515639325333,0.08352267072575638,0.09423121049915897,0.08553872483166201,0.12579350357426508,0.30725969253592983,0.13628563179701142,0.6879601595968174,0.010492128222746332,0.18146618896166472,0.012582970158645792,0.017448921711985803,12.329878356132916,13.17826726900874,21.791313120550598,28.535555605598923,15.07737497110643,16.334941911881568,22.28299180033731,29.179405025297715,0.5426829268292683,48.373320264025665,33.71993975794946,21.373232772272377,34.66694940225378,22.627279438138416,1.338589849627962,3.9002335521700227,5.021984633285314,1.6933179111348031,2.0548295737776865,18477.276999999995,4164.267,4534.728999999999,1.088962115061306,0.22537233164821857,0.28401110736844587,0.2454219309479422,0.3235495889176324,0.27473813403561204,0.9708689729392018,0.048045201312521844,0.5384231377505506,0.4578249370970681,0.188855823489921,1.0001911265533716,0.8948866171646999,0.83,0.9861131480384713,0.9462119330459225,0.21552515508878378,0.09389034033599651,0.09389034033599652,0.1780078234775785,0.016243359864457088,0.07364562915399044,0.13038697382193254
Cable TV,10,0.7059202442851957,1.2551641961018303,0.4866412221056696,1.450596891958141,2.57923936379825,24645.5,27346.1,0.9012436873996658,1594.36,20.999999999992724,-0.004865584877609428,-0.03757310862537802,0.7954872209511412,0.12137565446376083,0.11335675324844872,0.00801890121531211,145443.5,1166.297058909247,0.12126078877676111,0.07603950107926996,0.04522128769749115,280386.7794800181,12679.451221438905,0.4824721612329482,0.25406917505650006,0.055,0.21948943063387358,0.04125,0.5175278387670518,5128.4,31752.899999999998,48.3,-31704.6,-0.21798567828744495,31542.8,41007.1,9464.3,0.03474549110409257,-1925.1000000000004,114549.9,-13028.600000000006,0.2103574169372117,8583,0.07492804445922695,0.015184488206219843,0.0018412830170576446,0.7094934091642922,0.0861152268750408,0.312975,0.20048888888888888,-0.010445555555555553,0.13911875,0.12137565446376083,0.12075388938573968,0.586211874692045,0.07914712830332654,0.20987284577354884,0.1989566188928557,0.1552877438912222,0.19518213709305196,0.15234172095259532,0.19527628887738516,0.15243587273692855,0.3127811943916024,0.5646425975849618,0.31420692141150564,0.41378812530795495,0.0014257270199032387,0.2518614031933595,0.010916226880693098,0.008056702687943774,7.356413872407817,7.388341366320442,12.434965607445452,18.74246603035223,7.724639414971289,7.759850058483141,12.435232064474116,18.742867644797013,0.09999999999999998,10.714993088110724,11.031811598705742,11.082362494799028,10.22615465333395,15.014903729047827,1.0792868487567508,2.0421096097889047,1.8510441305453036,1.1884385195573428,2.4271351695921024,25912.3,7726.200000000001,6595.700000000001,0.8536796872977661,0.29816727963168077,0.29816727963168077,0.2545393500383988,0.2545393500383988,1.0726584461257194,0.6955768825799469,0.014652309221875827,0.4067510262609936,0.25406917505650006,0.28732110193947924,0.761515774451065,0.776608279328833,0.7,0.6641386109632104,0.7216365818056607,0.5175278387670518,0.07603950107926996,0.07603950107927004,0.07910050075299008,0.0025808349111229568,0.07947396949751191,0.005934431800706669
Chemical (Basic),38,0.9589900308465779,1.2471014770997904,0.28993055851542154,3.307654204362072,4.301379901054674,7654.625000000001,3043.3669999999997,2.5151830193335214,3956.603,6.20959999999468,0.052585156771289575,0.5052954280897803,2.140539561734049,0.34777022369023014,0.11287782773972756,0.2348923959505026,45488.39700000001,10684.878559277657,0.25379383032265024,0.08954909220994486,0.16424473811270537,76172.92336700026,12511.001849692133,0.6743062540643868,0.4657900442175986,0.055,0.09828891682614273,0.04125,0.3256937459356132,4333.800000000001,5330.593999999999,482.3979999999999,-4848.195999999999,-0.10658093755205306,6599.612,3630.4739999999993,-2969.138000000001,-0.06681402273168895,2202.3770000000004,16566.36,693.8000000000011,0.10786351986710269,0,0,0.5855153966288552,0.14860019522332293,0.72604714052458,0.25249757646988513,0.09216214285714285,0.2702,0.10391928571428573,-0.10218363636363635,0.34777022369023014,0.3217120359959577,0.1785284306723958,0.09702175923242147,0.13465174696461524,0.1305339104740846,0.11770387380450614,0.13144705903513076,0.11852726998258574,0.13148514278842838,0.11856535373588335,0.17857677746240563,0.21607605161658583,0.18606859187186617,0.8214715693276042,0.007491814409460547,0.037499274154180175,0.004117836490530614,0.01412160487841006,4.720127657873408,4.918862714929454,6.658556646699511,8.410332547512228,4.772383527639352,4.972598875838071,6.755500574744831,8.532781107550743,0.5526315789473684,9.666988291339049,9.950772082530245,12.58770731187961,6.011321929155068,6.325067093392124,,1.9406925746228572,1.7580392757748469,0.6272433542268169,0.8879906828603437,19590.78,4107.522,2257.59,0.5496233495523579,0.2096660776140613,0.20118973176598426,0.11523737186574502,0.11610399232155066,0.48300567282668855,0.9154689536628781,0.04538219979751011,0.5269623558081643,0.4657900442175986,0.4345106161071502,1.1226945412373202,0.9929566124984756,0.76,0.9371284252203465,0.954353921960544,0.3256937459356132,0.08954909220994486,0.08954909220994489,0.10661258973226778,0.1218539045500542,0.09943700123168703,0.13501869928478144
Chemical (Diversified),4,1.0902565654988166,1.4125912305600932,0.35338311595587735,3.0851971027244653,3.9973365075440284,651.652,655.72,0.9937961324955774,0,11.089600000000246,0.0004090535190393897,0.0036472430645785713,1.696073044152786,0.43436231081579907,0.12270791909526954,0.31165439172052956,5201.280000000001,1621.0017545681562,0.20349837596065587,0.09272676234611871,0.11077161361453716,10120.7197762962,1121.0884605608876,0.6319430071116079,0.3949317614003628,0.055,0.12024424146819795,0.04125,0.36805699288839216,330,1421.1,68,-1353.1,-0.26014750215331606,651.115,728.951,77.83600000000001,0.013557090231391573,-101.99700000000007,738,-105,0.042570079118049484,0,0,0.23180043531608446,0.04717101213379625,0.8539331810697403,0.3709163898117385,0.2155,0.017524999999999995,0.0686,0.135,0.43436231081579907,0.3793936091450865,0.2396979286335133,0.13161531166037885,0.1394563973742651,0.13516371228768437,0.11891105422962601,0.1356467867336515,0.11933604175526516,0.13629282750850893,0.11998208253012262,0.13154132596350349,0.22213069485968348,0.14687325958842978,0.7603020713664868,0.015331933624926306,0.09058936889618001,0.004292685086580743,0.010383280863686888,4.624800912201956,5.015717861470585,6.7070116425908575,8.111910392088376,6.19841301639974,6.92087537757198,6.711409432658033,8.117229374796203,0.25,12.21735745614035,4.913635036652967,9.179651034937667,6.468112501033582,4.8369132856006365,0.3582898730074546,1.8892572990056375,1.485862629793388,0.6379908980115907,0.910381123993981,2819.5,494.9,344.32,0.6957365124267529,0.17552757581131406,0.17573700171156265,0.12212094342968612,0.1222666486751369,0.5824211815724537,0.9831400419133287,0.09824891404022827,0.4489238033488614,0.3949317614003628,0.41460083246837737,1.4913554180375088,1.2147165368811397,1.03,1.2079101125783385,1.2068477265991606,0.3680569928883921,0.09272676234611871,0.09272676234611876,0.11393610898151407,0.1432176670853364,0.13179404246196436,0.14468858429825437
Chemical (Specialty),76,1.1152530501630955,1.2772947079305697,0.36806795385883057,3.0300194256814916,3.470268722227487,13713.362,10326.498000000001,1.3279779844047805,9847.791999999994,1146.2787999999782,0.06215548918095831,0.5492736129329965,1.300382837279803,0.11428570397103884,0.11467130565107583,-0.00038560168003699824,163428.7259999999,-63.01839131190622,0.17826252008578738,0.0988785786286619,0.07938394145712549,177924.76443628743,14124.369083783084,0.7849026671159105,0.4232046909214356,0.055,0.10749764638974661,0.04125,0.21509733288408953,7557.405999999999,12554.440999999997,1021.397,-11533.043999999996,-0.07056925843012447,18618.449999999993,38052.562000000005,19434.112000000012,0.15978025728896422,826.6739999999918,87962.93,-6003.009999999995,0.22529918625187578,2813.8480000000004,0.03198902082956992,0.9187162005119015,0.16377266514689112,0.5953752434672034,0.06804287882657797,0.2161166666666667,0.09482244897959184,0.12618048780487806,0.14015833333333333,0.11428570397103884,0.10817561052207857,0.3423494699903372,0.08072585890557869,0.1689863794537855,0.14620994370453144,0.13049271887751696,0.1480448102523363,0.1321303415899935,0.1529991140262301,0.13708464536388731,0.17831088180674523,0.3306224683711579,0.2086463340953297,0.6576505300096628,0.030335452288584464,0.1523115865644126,0.022776435749254077,0.012414885903035695,9.31447736118994,10.530080416847145,16.533152933135522,21.630079613367126,11.87887319196729,13.899787380186158,16.74144024679278,21.90257882722436,0.513157894736842,180.82616930636846,34.72552764602949,16.20058235296231,21.911718932612725,16.85786140749952,1.2027726790534172,2.8296016487864555,2.8809392140296946,2.047684467380451,2.478483344687263,32843.49,7067.405999999998,6000.614,0.8490546602246993,0.21518437900478904,0.27261716031362776,0.18270329980157407,0.23284199903271807,0.274043320141152,1.0595274025492285,0.04996681928439253,0.48818195945349135,0.4232046909214356,0.1159045625536897,0.9890237899947718,0.9648570942816654,0.82,0.997722954089115,0.9773713777057296,0.2150973328840895,0.0988785786286619,0.0988785786286619,0.16236478656228623,0.1735789522864883,0.1369101982013163,0.22710714698009443
Coal & Related Energy,19,1.4289145880963197,1.45217888188087,0.23412990450474724,6.103084486874452,6.2024493836131285,818.9720000000001,865.973,0.9457246357565422,192.28,19.736599999999726,0.01340816712569722,0.06415154772823439,1.914464970928417,0.7408390302523333,0.12505942558372368,0.6157796046686097,3395.1100000000006,2090.639493606444,0.417859281998402,0.11061893812724044,0.30724034387116156,6428.478027483412,1975.0877997322098,0.8216330297261102,0.6195673940499934,0.058800000000000005,0.022762442840657152,0.0441,0.1783669702738898,513.955,95.861,918.4209999999999,822.56,0.24227786434018334,2773.8350000000005,1721.7410000000002,-1052.0940000000003,-0.31262153116189745,-285.3059999999998,103.9,4.200000000000003,0.0066418164287598705,0,0,0.16330024899958975,0.06823652479712884,0.7956628220878409,0.5894580735233909,0.08803333333333332,-0.03714899999999999,6.040926,,0.7408390302523333,0.7237382891320882,0.35749424559619924,0.20437233933984106,0.23497647211007383,0.22154519636476394,0.21650228649588885,0.2217071815514178,0.21666058450399045,0.2233108579995417,0.21826426095211435,0.12640918702511136,0.172052773456874,0.13001036150201478,0.6425057544038008,0.0036011744769034065,0.045643586431762626,0.013431275745309864,0.008105405206882276,3.7697736720599404,3.8137225981171055,5.313497891800048,5.636350572592016,11.01246658778561,11.326192310867802,6.457773501463334,6.850153347912934,0.6842105263157895,142.89081145197483,70.10021734645936,17.782255812804987,28.02229424889915,3.7688634458676926,,2.45757981722153,2.235416898228283,1.3459772313468588,1.4317347621068663,3025.34,175.1,23.700000000000003,0.1353512278697887,0.057877792248144,0.050934364390795926,0.00783383024717883,0.00894002263296869,0.21708836405146484,1.248846370274925,0.12601748160559528,0.5502255669727574,0.6195673940499934,,0.967284291647994,1.0486643640232785,0.56,0.819710873327334,0.9649148234189854,0.1783669702738898,0.11061893812724044,0.11061893812724044,0.07185074366853075,0.08293126176963277,0.09941939186953609,0.07193329766827207
Computer Services,80,0.9932217950326541,1.1713869322889647,0.2767724321320094,3.5885864331998456,4.23231072280443,3724.5429999999997,10082.502000000002,0.36940662149137177,5489.106,200.2641999999869,-0.002207438701758182,-0.0377698287341033,4.362127057694285,0.12149230128546304,0.10838038377796451,0.01311191750749853,63086.37599999999,827.183357959035,0.28393181700102466,0.09189034260791246,0.1920414743931122,69433.99171873162,13334.206142664363,0.7543580083707955,0.47775300169020696,0.055,0.06470761995257893,0.04125,0.24564199162920453,7172.660999999998,6236.526000000001,514.1129999999999,-5722.4130000000005,-0.09070758795845242,25071.773999999983,30260.709,5188.935000000016,0.06269444931865982,-2400.595999999987,80642.78800000002,-1323.704000000027,0.28767706546204946,568.0459999999999,0.0070439776958108125,0.3065729494563137,0.08704581458249444,0.06417214723082787,0.007796421845502832,0.1680454545454545,0.10479307692307695,0.09609655172413795,0.13076521739130434,0.12149230128546304,0.09326231769270257,0.24225856669112533,0.025305440050107788,0.07445429507446932,0.06572484141188979,0.06147194335236571,0.06888650326523087,0.06442902159208222,0.06954770331174166,0.06509022163859302,0.09214027260587986,0.23788132334726708,0.11578202348419994,0.7577414333088747,0.023641750878320097,0.14574105074138724,0.00872945366257953,0.011576245467122357,8.681256841220629,10.563161623441127,16.723392422877364,19.711282580312446,10.109960214350716,12.704017666294423,16.992467253786348,20.028431750360095,0.625,16.3422661041743,16.826618008820372,15.715555261856109,25.09633271023516,25.598062679182306,1.9575589892977558,4.03272970946335,4.247491774690176,0.9315628062125513,1.1705516509622818,12837.580000000002,2683.3250000000003,4721.034,1.7593970167609214,0.20902109276047354,0.23731803559675668,0.36775108704288495,0.4617640865152459,0.32563052145455873,0.9414606825485323,0.052114354259030375,0.6052685974116296,0.47775300169020696,0.26370038953388647,1.0462592460215911,0.9528662646292019,0.94,1.0576213168025859,0.9979937244972066,0.24564199162920453,0.09189034260791246,0.09189034260791251,0.19805152533498957,0.07906174848304717,0.1347443485304442,0.15591437376823686
Computers/Peripherals,42,1.227042372213005,1.2910863648381774,0.2940976623139815,4.17222756059517,4.389991932203124,19512.795000000002,15824.676999999996,1.233061186651709,4103.063,3854.391600000061,0.01816023975440227,0.10186827666103325,2.12396319511638,0.9626017835927464,0.11549053007138774,0.8471112535213586,111103.61400000002,94117.12172629319,0.42627570781813673,0.10903551915795263,0.3172401886601841,301920.27784401533,95781.24590357063,0.9130527367298142,0.48725444355956743,0.055,0.09132626196935435,0.04125,0.08694726327018577,18124.950000000004,106000.626,561.0770000000002,-105439.549,-0.9490199751738048,44260.100000000006,42173.83400000001,-2086.265999999996,-0.010782900318635925,17260.582999999984,62333.490000000005,-21166.5,0.10370070749402502,2098,0.0336576694165528,0.0627499738738938,0.02674878952866367,0.8305264334751956,0.7994662261841458,0.1007090909090909,0.16357148148148148,0.14794416666666668,0.12861363636363635,0.9626017835927464,0.5031574593828252,0.36391018707982103,0.16677677775179145,0.2312446842975956,0.21409567860908393,0.19454312057792403,0.21425475911090072,0.19468767285215768,0.22026534167026365,0.20069825541152062,0.24455401812171504,0.33479834481194815,0.3036399324601416,0.636089812920179,0.05908591433842657,0.0902443266902331,0.017149005688511684,0.028509106334675988,11.902268796641392,14.733525349856887,17.080897524012034,20.52856281328131,12.078501724537617,14.996749904280763,17.11754484744004,20.572607154620687,0.5714285714285714,13.237629833427983,60.37198607537146,43.27479302772761,19.580495511580533,20.027292300310407,1.5571670988048383,25.561397089337795,7.8012653347692975,3.4098237151114383,3.667515447858306,130404.94499999999,21779.468000000004,22648.56,1.0399041886606228,0.16701412664987517,0.16751588729867892,0.17367868986870094,0.17617941727967132,0.09522698938682962,1.2050233084823772,0.01794482752125007,0.4600212953010714,0.48725444355956743,0.2502042492888249,1.4982789281613096,1.6400833392351297,1.14,1.2487708944175273,1.3508351068053943,0.08694726327018576,0.10903551915795263,0.10903551915795262,0.0862022821993437,0.050606068551498434,0.1828440555541092,-0.08761785669500524
