,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva,roc,cost_of_capital,roc_wacc,bv_of_capital,eva,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard,evebitda,evebit,evebit_1t,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies,aggregate_tax_rate,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,dde,cost_of_capital,cost_of_capital_local_currency,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Broadcasting,7,0.8069473101670087,0.770378975431208,0.14003036017271223,5.76265967731374,5.501513917989137,421.20200000000006,357.58900000000006,1.1778941745970932,1.351,10.084599999999966,0.030658861209382878,,0.3874353437647485,-0.022718925180446766,0.09395913464087449,-0.11667805982132126,6017.009999999999,-702.0530527254882,-0.035502886232001256,0.08407030250420174,-0.11957318873620298,6318.112271879731,-755.4768311419954,0.786229634137276,0.39527097733428784,0.0636,0.0012593270083953313,0.047700000000000006,0.21377036586272405,74.7,13.525,1.6880000000000002,-11.837,-0.001967256162113741,1035.046,1014.612,-20.434000000000083,-0.013945248146798464,21.27000000000004,61.349999999999994,1.799999999999983,0.006366617546335692,3.016,0.04916055419722902,,,0.9953465121834687,-0.022613202938914872,-0.171,-0.05215,0.122,,-0.022718925180446766,-0.020597551102636957,0.22967816786907758,-0.05584469700064546,-0.09417777160458524,-0.09607126224538985,-0.0959502771101136,-0.09587614258002752,-0.09575540316421573,-0.091756380828947,-0.0916356414131352,0.0888286094793003,0.39766980137752983,0.10773328540030885,0.7703218321309224,0.018904675921008557,0.3088411918982295,0.0018934906408046214,0.009682334774047539,9.256869873470126,10.886276150627614,,,20.629024677606708,25.019333479947257,,,0.7142857142857143,27.55392297256557,30.280697563306262,11.234567901234568,,24.85036496350365,,0.9287657552173015,0.9185416775466784,2.2035165409786512,2.222432603122618,148.5,0.554,32.319,58.33754512635379,0.003730639730639731,,0.21763636363636366,,0.2718930406347412,0.6398922817985294,0.20702098670346272,0.4029664652995861,0.39527097733428784,1.1459563863158648,0.21377036586272402,0.08407030250420174,0.1000910458909634,0.3305376941491753,0.1056473817947105,0.35432622780714584,0.15280653305336106
Brokerage & Investment Banking,105,0.4582186436067594,1.048976694772948,0.1714779299791555,2.6721727027055873,6.117269405459113,3254.7790000000005,768.2439999999999,4.2366474713762825,157.56900000000002,23.991800000000016,0.02947931075824396,,0.08532086386316672,0.057202964340548404,0.11390673134574307,-0.056703767005194666,363822.841,-20630.125607231985,3.249833592575782e-05,0.06905166312807916,-0.0690191647921534,1060788.614906094,-73214.74422184387,0.32249988323055934,0.3085033550160509,0.0636,0.1189246083226357,0.047700000000000006,0.6775001167694407,21641.009899999997,202.60699999999997,20806.42099999999,20603.81399999999,0.0566314471718393,314243.7160000003,304801.04000000004,-9442.676000000269,-0.011991802501995006,-114.40899999999999,6924.068000000001,-717.1069999999991,0.0039694620428506215,393.016,0.05676085214645494,,,-0.03984600522445292,-0.002279309615967686,0.02624499999999998,0.033855125000000034,0.004028285714285712,0.22776384615384615,0.057202964340548404,0.0571307548525896,0.6857322308923663,0.22994522845706294,0.0017372391457799118,9.387077637993393e-05,8.270723106600856e-05,0.00013144669551666836,0.00011581444873704382,0.000396527779880145,0.00038089553310052045,0.0011777268910859564,0.128977142985246,0.0041580908946882685,0.31426776910763365,0.002980364003602312,0.12779941609416004,0.001643368369399978,0.004663828541491317,37.141678113879394,144.4999572024918,,,,,,,0.37142857142857144,25.193725193342132,141.2335056544319,29.61246031087491,11.380920588423452,16.25014988214617,0.7134648521508453,0.9881143761685847,1.0011185631937722,4.141468939098138,11.414121984412,28028.970000000005,4893.607999999998,10709.937000000005,2.1885563780343684,0.17459107487717163,0.18360755279852528,0.38210241047030996,0.4057874573579665,2.1007763165144673,0.4072775000334031,0.1111721320904475,0.35248894353795546,0.3085033550160509,0.8988608227222492,0.6775001167694407,0.06905166312807916,0.08485045617923315,1.6746215594015341,0.00841194191400988,,
Building Materials,67,1.1465941054646285,1.1984969306267352,0.17951808334676822,6.387067442391285,6.67619054461296,3092.3849999999998,1470.2210000000002,2.103347047824782,323.87599999999986,-58.204199999998764,0.05248522473581347,0.7121441871374146,0.9771008481980348,0.09738129705043427,0.12461238023287424,-0.02723108318243997,28688.63,-781.2224699202428,0.07558362782697993,0.1117701360342155,-0.03618650820723557,36811.86037892985,-1332.0926877257548,0.8330276067419163,0.3422364136754258,0.0636,0.09642230143739122,0.047700000000000006,0.16697239325808366,1942.2319999999988,142.42599999999996,700.9429999999999,558.5169999999999,0.019468235325283915,9428.523999999996,11236.340000000002,1807.8160000000062,0.14062046539377204,475.48200000000014,468.56500000000005,-40.66500000000002,0.008319336533954521,44.573,0.09512660996873432,1.3484569812574452,0.10192127061205558,0.30479043116457727,0.02968088751536764,0.053689999999999995,0.08176363636363634,0.14398181818181818,0.0023999999999999924,0.09738129705043427,0.08423654979035403,0.2551095529749311,0.07767087678522283,0.09133220643389155,0.08735062790355005,0.07892807932908855,0.0874005333555941,0.07897317278259224,0.08578235209344823,0.07735499152044636,0.17870963526824574,0.31185715993538876,0.21222967619248864,0.7448904470250689,0.0335200409242429,0.13314752466714305,0.00398157853034149,0.002877485828034776,10.027831925228847,12.465094642684408,19.669383074981905,23.325754158430172,9.174594281403103,10.895445959681924,22.278138345193657,26.41945485359162,0.3731343283582089,40.24089333984657,173.39114033707517,18.211347165569986,15.787831501752242,14.712323763020233,61.3013490125845,2.2923151294271618,1.8848963945910662,1.7850390198199004,1.947121173539638,4053.175,546.5440000000001,1297.2269999999996,2.3735088117333634,0.13484342521603437,0.12379660834888616,0.32005205795456637,0.40506558759673245,0.20044040786491493,1.041871994922727,0.09133320155999361,0.3574867337289093,0.3422364136754258,0.47879469374659794,0.16697239325808366,0.1117701360342155,0.12820023656674095,0.27298360528122906,0.18272340827770664,0.22899143426682503,0.1836487354353344
Business & Consumer Services,122,1.0884327601077337,1.023815031918444,0.13116798683938113,8.298006139566281,7.805372763493993,1026.4959999999992,630.7010000000002,1.6275477603491968,216.02000000000004,-28.55179999999973,0.016387719757649837,1.2773393685361558,1.5868842253934508,-0.0017570017675399114,0.1121051562853606,-0.11386215805290051,21256.097000000005,-2420.2650762017847,0.028630139340441785,0.10300698011490797,-0.07437684077446619,22428.52971279331,-1668.163183253812,0.8587352830860119,0.4111910638555063,0.0636,0.11405214854188972,0.047700000000000006,0.14126471691398812,974.5330000000002,83.59499999999998,1910.809,1827.214,0.08596187719692847,8199.238,7673.738000000003,-525.4999999999964,-0.06583803042681668,679.2959999999996,1063.57,-11.596999999999753,0.022225279201452192,90.54400000000003,0.08513214927085197,2.709265167140859,0.0775666392454481,0.9805017617708714,-0.0017227433285074182,0.05012526315789475,0.09582820512820513,0.17783749999999998,0.25099999999999995,-0.0017570017675399114,-0.0027874332303469917,0.17497423540690057,-0.0010493241640976943,0.02204668083485148,0.02080259095716165,0.01843001076325928,0.021269807758523565,0.018843940484591,0.020467598915283564,0.018041731641350995,0.0488906333763024,0.17191485153188346,0.07044691594729972,0.8250257645930994,0.021556282570997325,0.12302421815558105,0.001244089877689829,0.003970388418801351,13.960490792483299,18.64538235477566,56.309638658627236,93.35424569877131,19.01427119613982,27.39781983276344,62.976439653848786,104.40695697446995,0.38524590163934425,57.306813857269084,100.71169836405348,28.211285224352274,201.50214716088425,31.594566570938394,1.2587476721489403,2.2080946642477164,2.053218624881101,1.3737470315929534,1.339496764753624,1786.8920000000005,303.109,1092.089,3.6029580118043345,0.16962916617232596,0.8803973431347136,0.6111667632962706,3.4103589016541367,0.164503217343451,0.9113722779750498,0.16267470864728317,0.41403421940327123,0.4111910638555063,0.25811791681903,0.14126471691398812,0.10300698011490797,0.11930757588015317,0.4259400002472499,0.10534012634484431,0.27742173126826963,0.21791706891649332
Cable TV,12,1.1724406286011024,1.094136706782441,0.21631663987125604,5.420020527773071,5.058033017865071,1334.267,829.05,1.6093926783668056,-4.951999999999999,2.8496000000000024,0.09703944729045796,,0.3551472819298063,0.007022016977966381,0.11714018820562278,-0.1101181712276564,14417.51,-1587.6298348564483,-0.002797153693744499,0.10532721467216115,-0.10812436836590565,14598.563085792468,-1578.460412701137,0.8429443066582856,0.2431495939729264,0.055900000000000005,0.03188184973079905,0.041925000000000004,0.15705569334171443,346.00000000000006,70.3,301,230.7,0.016001376104472963,1584.7910000000002,2127.9,543.1089999999999,0.13702209573979604,61.365999999999985,178.60699999999997,-15.999000000000024,0.007307679718505787,0,0,,,-2.4176214934808353,-0.016976579173518865,-0.08896000000000001,0.004823636363636361,-0.016255000000000002,,0.007022016977966381,0.00696586845185606,0.22857517590420937,0.01952691025799285,-0.00873541846685594,-0.00873541846685594,-0.00845691716795999,-0.008703134095808768,-0.0084256620823792,-0.008153510592537567,-0.007876038579107998,0.21428874521663988,0.41604431551660276,0.2475070593136649,0.7714248240957906,0.033218314097025047,0.2017555702999629,0,0.004782395691889888,18.06851722560609,21.661048256753638,,,16.10407998986349,18.600479820876927,,,0.5,67.14473797939338,43.078073768067384,43.10294117647059,114.7384316686442,32.44963823907862,,1.4481598157229092,1.4322941451444606,4.1034285890630775,3.985873481243147,541.37,41.991,193.174,4.600366745254936,0.0775643275393908,0.39304675595476807,0.35682435303027504,1.549234100569413,0.18631799527104698,0.9599892520847976,0.1812043794232815,0.3473466766653301,0.2431495939729264,0.5904148779986828,0.15705569334171443,0.10532721467216115,0.1216620996180553,0.42439783668682857,0.22527060702382415,0.4671448740896186,0.24889654826564603
Chemical (Basic),274,0.9561448134654342,1.0766603813768019,0.16534742696283336,5.782641018540649,6.51150369348543,36982.53000000001,12040.018999999991,3.071633857056209,1552.81,620.7603999999919,0.082870741315919,1.086252102826963,1.2919258996372918,0.13295560786102384,0.11588888330657901,0.01706672455444483,164662.6220000001,2810.2516140866687,0.10648486768630819,0.0981879241932724,0.008296943493035794,253272.53683192216,2101.387926432285,0.7404128319021939,0.33685059780315,0.0636,0.12326179444647112,0.047700000000000006,0.2595871680978061,11172.284200000002,1153.9429999999998,11523.078000000005,10369.135000000006,0.06297200223132607,86122.67599999998,110344.11299999992,24221.436999999947,0.16975897491959213,2055.073999999999,5253.542000000002,-1159.5609999999997,0.012275558104657771,437.634,0.08330265561786693,1.5842234075935113,0.16869581994314733,0.4896827037212522,0.06510606153228873,0.19845211538461538,0.15184532663316572,0.31418421052631584,0.31327777777777777,0.13295560786102384,0.12210687747679175,0.16726812054728865,0.06690768158061497,0.10947883060187612,0.09184418477039241,0.08052330574612059,0.09184750898351639,0.08052622021076979,0.09374464425792096,0.08242335548517435,0.1541195659598357,0.18980631818742333,0.17452585019346167,0.8327318794527113,0.020406284233625956,0.035686752227587624,0.01763464583148371,0.0011293870422712546,9.769776757509657,11.306948373176086,15.966298415193096,19.222108782021948,8.582910128637254,9.719334972205026,16.308985446772663,19.63467575452338,0.15328467153284675,43.19593094978358,50.457245334361694,24.191382829609058,14.767191592441574,16.24110812411798,0.5184251573579067,2.0920115877482433,1.6776636372174758,1.2439382309827025,1.4979396873344903,30247.83699999998,4811.294999999997,12592.645000000002,2.61730885343759,0.15906244800248032,0.16260658606018077,0.416315553406348,0.4374054253001072,0.35059787852528285,0.8524975159671774,0.10840125474571094,0.33608956004472246,0.33685059780315,0.8067952475455656,0.25958716809780613,0.09818792419327241,0.11441730238332082,0.12862094558116988,0.13634820337499512,0.1685463297427167,0.10207321703979402
Chemical (Diversified),8,1.1378909139132938,1.171655949924065,0.158505543200156,7.178871419508651,7.391892587911158,1712.6000000000001,572.1299999999999,2.9933756314124422,23.6,25.93600000000015,0.08583362785900278,0.50539631595501,1.0989823705918749,0.2014094296636676,0.12269056601456306,0.07871886364910453,10358.8,815.4329647683439,0.1998186314204998,0.11063253849952716,0.08918609292097264,12615.398000000001,1125.1180582630525,0.8392060740987839,0.39169998762803804,0.0636,0.08946544944145414,0.047700000000000006,0.1607939259012161,574.49,51.751000000000005,4.271,-47.480000000000004,-0.004583542495269723,1594.48,3048.7799999999997,1454.2999999999997,0.3279438957290398,97.51000000000002,403.654,-46.32600000000002,0.020960110498385108,0.089,0.0002204858616537926,0.782221292883922,0.15630238821203923,0.7246448359822849,0.14595030312391397,0.28975000000000006,0.05999999999999999,0.15705,0.33,0.2014094296636676,0.19031000146136157,0.2876989490843257,0.15048650832004962,0.19821683340425997,0.19763201361790528,0.1799507766955598,0.19763201361790528,0.1799507766955598,0.19950274449838076,0.1818215075760353,0.21906506733217448,0.28900830201744077,0.2371657734724937,0.7123010509156743,0.01810070614031924,0.06994323468526627,0.000584819786354686,0.0012325358299492936,6.399403376221476,6.880811774933301,8.377293347785939,9.74845119901623,7.551405223093042,8.175355762329033,9.061967379442988,10.545189609353319,0.375,12.837785198667447,6.545482972493057,7.461650518395167,12.547599427505748,8.666844326004886,0.2626316462425723,2.0462024029493153,1.8623042269341494,1.6694051543194297,1.7909348605390902,2641.6000000000004,378.45000000000005,631.502,1.6686537191174524,0.14326544518473652,0.1645234943458883,0.2390604179285281,0.24894253959218487,0.19160243337596344,1.0244417944260176,0.09970122627758402,0.2931794076217648,0.39169998762803804,0.6357376908444904,0.1607939259012161,0.11063253849952716,0.1270458272458257,0.11501648141603135,0.12820161424109752,0.10468620393678638,0.11328539176722616
Chemical (Specialty),232,0.9302161436526984,0.9532299296370985,0.16158803027022953,5.756714418122829,5.899137009362497,21644.511000000013,6953.630000000005,3.1126923635568757,1405.0100000000011,470.7884000000122,0.0889336685969016,0.6968369644467316,1.2089264117740448,0.18071353698205864,0.10705126296201625,0.07366227402004238,118295.19999999991,8713.893437655712,0.16326927640397643,0.09783112623575481,0.06543815016822162,154088.20436526058,10083.247056405544,0.8446513811818601,0.3328216812296494,0.0636,0.12613499183252636,0.047700000000000006,0.1553486188181399,7374.375200000005,1458.9359999999995,7297.102000000003,5838.166000000003,0.049352518107243636,55305.256000000016,63281.073999999986,7975.81799999997,0.11817145531512434,1366.6980000000021,5676.576999999999,-492.12400000000525,0.021153962536398938,358.63000000000005,0.06317715764271323,1.0328499481443525,0.168632663667413,0.6550410468106157,0.1183747844375766,0.23416008403361357,0.140162874251497,0.2984413333333334,0.3658333333333333,0.18071353698205864,0.16530276483204526,0.24156579323850566,0.1147594739783327,0.15321277551745655,0.1516543689570557,0.13252544636729055,0.1516547915810543,0.13252581568361455,0.1541820898122778,0.135053113914838,0.1735007217579004,0.23247664687759836,0.1988629722897573,0.7584342067614943,0.025362250531856916,0.058975925119697965,0.001558406560400854,0.0014891618213959195,9.427507325027914,10.676796707723787,13.47430751576898,16.01133572093553,10.564487761912993,12.10879940882505,13.8530765506999,16.46142179562815,0.14224137931034486,40.41708910930476,51.03584364999229,24.135148028937873,19.65382076272299,15.406414555924195,0.4211320607541922,2.5563394013677443,2.2226708870850973,1.9705413264777505,2.100885437052784,29762.043,4603.649000000002,6971.351000000005,1.5143098442127108,0.154681887933567,0.16255355399325494,0.23423630561920783,0.24761438517772744,0.1839203987339389,0.8376800878152519,0.0994780153718718,0.3254800239719046,0.3328216812296494,0.5682405247341032,0.15534861881813988,0.09783112623575481,0.11405523154958375,0.16899468706735435,0.18067476982391675,0.16177834275367395,0.1978994778327185
Coal & Related Energy,36,1.3577797753483152,1.1625025527214288,0.15520632369777734,8.74822457615984,7.490046313996139,12153.569000000003,9146.363,1.3287870818160183,945.99,276.9769999999917,0.020391299296842254,0.09631173950124959,1.3294429134592267,0.2520162525961335,0.1220351827748543,0.12998106982127922,137319.59999999998,17848.94851543013,0.2951525377802653,0.10408643571506405,0.19106610206520125,156042.72879999998,29814.475947433315,0.7585430426107482,0.3888971545117529,0.0636,0.18571757161740968,0.047700000000000006,0.24145695738925177,16395.064799999996,23.21,1938.093,1914.883,0.013944717287262709,37743.2,27774,-9969.199999999997,-0.16217458002766982,876.1309999999992,207.67299999999997,-54.078,0.00063941802623525,39.633,0.19084329691389834,0.03053305628653108,0.009011909049157331,0.5262469069997894,0.1326227734423929,0.33841217391304346,0.17740571428571428,0.11342,0.01006,0.2520162525961335,0.24574465581399038,0.36275353229864177,0.1668198972378392,0.2710275107387375,0.27100798795275394,0.22067704254124829,0.27100798795275394,0.22067704254124829,0.27234313923506354,0.22201219382355786,0.27060765032906736,0.3112602127067788,0.2784604379177815,0.6372464677013583,0.00785278758871419,0.04065256237771145,1.9522785983507344e-05,0.0012301668981281747,2.5321880371229453,2.592980047521411,3.1296111495114434,4.005961765268128,3.046115341064794,3.1345108343740833,3.1298804814891636,4.00630651531961,0.2222222222222222,12.243373120700216,7.2130147417141846,5.189301733373802,7.778685417756744,5.495932936477038,5.463154012402622,1.0734924343080616,1.052624094454965,0.930903798941335,0.848222611820975,54672.51999999999,11797.967999999995,25308.660000000003,2.145171100650554,0.21579338212323115,0.2169550844490274,0.4629137270423973,0.4642098376243378,0.31831675175373947,0.9384574963085219,0.3088293747284779,0.3449405830953215,0.3888971545117529,0.49217535673401036,0.24145695738925177,0.10408643571506405,0.12040298402612426,0.0765249103518488,0.03602887251331526,0.1374198300408918,-0.05029263451079033
Computer Services,141,0.7935561980834351,0.774441107926277,0.13685212059459154,5.798640128012725,5.658963153522981,1382.4049999999986,418.35099999999994,3.304414235892824,4.076000000000011,-12.009000000002288,0.009724479142564043,0.5750099596154361,2.409460051325587,0.0466259924409134,0.09424998332752144,-0.047623990886608035,36357.832,-1731.505059824826,0.046206943662336644,0.08728688559663156,-0.041079941934294914,40806.258624585935,-1676.3187348538113,0.8504167513466512,0.36813937006674413,0.0636,0.08660898531246924,0.047700000000000006,0.14958324865334888,939.1136999999993,353.58799999999997,2496.9900000000007,2143.402000000001,0.05895296507228486,18938.166000000005,25905.381999999998,6967.215999999993,0.4772111513398067,-1565.3100000000006,4769.763999999999,-1008.7159999999994,0.05917974796120642,430.74,0.09030635477981722,3.666598183309481,0.16942229568860706,0.44602252215051763,0.020796242746267166,0.06679045454545453,0.0774835185185185,0.18694615384615385,0.21,0.0466259924409134,0.03689383795175828,0.1071221879750064,0.017241679172466114,0.022731297112876643,0.021105460122730582,0.019277537636948106,0.021129442506124207,0.019299442930450633,0.021007301825161157,0.019177302249487584,0.03937511855294465,0.10965707750273208,0.07002937824606226,0.8928778120249936,0.0306542596931176,0.07028195894978743,0.0016258369901460577,0.0017550870337531997,10.648906606465738,19.815384416451465,33.39702814473626,41.725819876185,12.230687091603338,21.752503713619106,40.53620498027191,50.64541611728777,0.33333333333333337,53.3719028778525,53.27033889720935,27.56448141486693,37.97713535904027,22.188853842029292,1.0566120877156806,2.003437019396867,1.7839717124192673,0.8448277352611677,0.8565074125471211,3521.255,410.16200000000003,1601.122999999999,3.9036356366508813,0.11648176573409197,0.12517131485752103,0.4547023717396209,0.731456422982322,0.17589405243544526,0.68418328055697,0.13782630365765927,0.37100095915626,0.36813937006674413,0.43782647280181575,0.14958324865334882,0.08728688559663156,0.10335516469411887,0.23263308314953898,0.15182808767807093,0.13783842829180526,0.25163230050940233
Computers/Peripherals,58,1.017845908513994,1.0480342661515154,0.15268300330318982,6.666399576204363,6.864118752434968,5833.515,2677.993,2.178316000079164,730.2240000000002,455.5948000000062,0.01820986537334343,0.5660018008362335,2.986504639515636,0.0764775590298301,0.1138392534564485,-0.03736169442661841,55424.520000000004,-2070.7539799820006,0.12242761093802837,0.09473712106339215,0.027690489874636223,79827.76147257743,2210.469820771281,0.7111831265885884,0.3737800927630425,0.0636,0.07634393560307313,0.047700000000000006,0.28881687341141155,1663.041,1021.079,2096.692,1075.613,0.01940680767284949,51625.40800000002,50842.956000000006,-782.452000000012,-0.017197948841305016,-84.27000000000021,12339.056,-404.8159999999989,0.050740547924700855,30.843999999999998,0.0024997050017440555,1.6125165575794065,0.1974165497424604,0.6076560159972368,0.04647204883326006,0.17031578947368423,-0.005381282051282045,0.0981,0.08674,0.0764775590298301,0.06186638060926847,0.17353418735553533,0.01777947012906303,0.04665966432553408,0.04215890473888278,0.038940328030401414,0.04231294410267943,0.03908260742292804,0.04422394818068119,0.0409936115009298,0.06511089193316373,0.16676236896406704,0.09428662821293321,0.8264658126444646,0.029175736279769476,0.1016514770309033,0.004500759586651307,0.0008267284235068266,5.960933121269291,9.153212364229486,11.785160305023638,15.499575947973211,5.537321290204535,8.018556316522357,12.33890396560738,16.22784707036667,0.3793103448275862,37.17967837976097,74.59640450857589,24.821535659108722,14.130507993042892,21.140010133765703,2.437169717980828,1.6823021421299862,1.4286057166247226,0.47044491081977036,0.5220953537850747,8634.499999999998,1831.459,2326.4909999999995,1.2702937930906448,0.2121094446696393,0.22797738685073343,0.2694413110197464,0.29329710462382497,0.40610760100118193,0.8033495095767483,0.21073563016075778,0.43045846811309196,0.3737800927630425,0.7950602975402556,0.2888168734114116,0.09473712106339215,0.11091550216285118,0.16931052652286663,0.16296503971922188,0.18581519641411673,-0.04347554117560277
Construction Supplies,151,0.9939610568348364,1.09234192483648,0.18401387434323838,5.401554966343546,5.936193282898608,24345.041999999987,11510.461999999994,2.115036042862571,1719.974,-776.3757999999689,0.04290920056596568,0.7111755576692804,0.9475338915738027,0.06348593587550008,0.11701168181829197,-0.053525745942791886,281240.3999999998,-15053.602199249155,0.06131709234293662,0.0931266313757296,-0.03180953903279298,338880.5327761615,-10779.63353479699,0.6553964668585073,0.2919685135013516,0.0636,0.11696977501285206,0.047700000000000006,0.3446035331414928,15228.294200000002,3056.728,5536.947000000001,2480.219000000001,0.008818857461445805,117133.25499999995,130886.40299999998,13753.14800000003,0.0852341797988518,3697.161000000001,14726.098000000005,-2553.709999999992,0.022471353259041725,1055.4179999999997,0.07166990196588392,1.0042524380422986,0.06157783947905886,0.14710410247994687,0.0093390416170649,0.12555835443037977,0.11921458333333329,0.11243119999999998,0.0007999999999999974,0.06348593587550008,0.05436044391332554,0.1989376606641173,0.0556050017815278,0.07667677802972703,0.07601986279759694,0.06712783654965414,0.07602248454377104,0.06713015163076812,0.07360462752137016,0.06471229460836724,0.17833710094578092,0.26730047596581746,0.21098844696084368,0.8010623393358827,0.03265134601506277,0.08896337502003657,0.0006569152321300735,0.0030753303347525246,6.656611829400129,8.454552104368853,13.443972230767054,16.939323589628675,5.450930516146077,6.44892934781297,15.128200176501121,19.061440601012677,0.2582781456953642,54.5281703916726,47.12533226169544,21.934289942176584,10.27088909579704,14.116516091174475,176.45645113968152,0.9725642017106984,0.9321825842102444,0.9563449843894813,1.1500833640931307,27756.422000000006,5200.309000000004,12310.901000000005,2.3673402868944895,0.1873551641490392,0.19836360613300716,0.44353342804775064,0.4756947620179775,0.525794004952866,0.7834083603571659,0.21183193750885299,0.3137458270592051,0.2919685135013516,0.5344652401178032,0.3446035331414927,0.09312663137572959,0.10928121213497688,0.3564610351783936,0.27897033825422857,0.38471682364904813,0.2175882127228649
