,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva,roc,cost_of_capital,roc_wacc,bv_of_capital,eva,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard,evebitda,evebit,evebit_1t,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies,aggregate_tax_rate,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,cost_of_equity,ede,cost_of_debt,aftertax_cost_of_debt,dde,cost_of_capital,cost_of_capital_local_currency,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Software (Internet),25,1.8048052538531463,1.669055936,0.293829257,6.142360608607285,5.68035992413104,30.49,58.584,0.520449269425099,14.386,-1.365000000000009,-0.0044220371353719005,-0.05003140912316992,3.390080977125733,0.12177432066614124,0.1583044050176,-0.03653008435145874,1459.15,-53.302872581431025,0.33885689079433623,0.11909680856965255,0.21976008222468368,1005.4656579,220.96121565419966,0.6418076198827571,0.31689427,0.0636,0.232566226,0.0488448,0.3581923801172428,17.98235,0.718,44.068,43.349999999999994,0.02970907720248089,72.344,64.801,-7.542999999999992,-0.0027297783606709224,-14.39,217.124,-38.96599999999998,0.017779168000707484,0,0,-0.0010090591370957582,-0.0003419266418238845,0.8987976047769393,0.10945046773806669,0.10511428569999999,0.09419444444,0.200955556,0.4154,0.12177432066614124,0.11786879170350022,0.4723274296560768,0.05212887364644239,0.1277098289332015,0.1277098289332015,0.09800883599510123,0.13076809640880008,0.10035585374580129,0.13036763991773773,0.09995539725473895,0.1813595571215246,0.5121952936827622,0.18466002270720322,0.5276725703439231,0.0033004655856786196,0.3308357365612376,0,0.0013169591123654509,8.044145152031025,8.196702106712925,10.908384723079974,16.139222083184865,7.9880826186701075,8.133453462076018,11.280117691239647,16.689210104424777,0.24,39.69109625,38.02359029,27.09762015,23.866427289048477,22.85228931387836,0.5501273306181598,2.555963453275772,2.6785834705088045,1.46250231032591,1.4750795177506373,572.156,177.943,21.49,0.12076901030105144,0.3110043414733045,0.3256168205419394,0.03755968651906123,0.039110344312984664,0.5580992948987984,1.1682992216372141,0.3526729716998727,0.296997836,0.31689427,0.4866153920692869,0.1583044050176,0.6418076198827571,0.0636,0.0488448,0.35819238011724286,0.11909680856965255,0.10476354895250428,0.18160452501166163,0.0056181258636218276,0.0687987185392286,-0.7512798472104464
Software (System & Application),172,1.7756136290343063,1.493987863,0.272570303,6.514332667540478,5.481110181691363,142.395,151.245,0.9414856689477339,36.168,-50.434999999999945,-0.0015623870045519167,-0.018274493790118737,2.4346638815641293,0.08976516656695042,0.1457695309908,-0.05600436442384958,14691.69,-822.7987607622267,0.24020966982933412,0.14338522451012095,0.09682444531921316,6077.204378,588.4219429913439,0.9754004323116939,0.299751179,0.0636,0.212347984,0.0488448,0.02459956768830603,378.63094,115.049,80.474,-34.575,-0.0023533711914694635,250.709,231.248,-19.461000000000013,-0.017548162542098556,-48.63100000000003,535.606,-192.70799999999997,0.0275366208276523,0,0,-0.013638873615128184,-0.0032761893279339574,0.7128978118019232,0.06399339082161412,0.141434375,0.08142504586999999,0.194942833,0.3310625,0.08976516656695042,0.08208327703605442,0.4471372233617983,0.0891326342681612,0.12810735370151966,0.128007934603726,0.10082570775462096,0.12958902537518713,0.1020710570882413,0.12618032231793158,0.09866235403098576,0.20279968504894919,0.5044768331874601,0.21829980501420995,0.5528627766382017,0.015500119965260763,0.3016771481385109,9.9419097793653e-05,0.005111060797042434,12.244171381202552,13.326907361544729,18.026152691075694,27.322976384993506,12.213043440570187,13.146494784067526,20.57354003541288,31.184155497673192,0.2325581395348837,55.16132108,52.43577879,79.63708133,28.19111210021444,23.08640379785552,0.6973427614983734,3.7138837926921333,6.864713377421913,3.150597967687103,2.6661050017065477,2356.944,716.901,642.017,0.8955448520785996,0.30416547868765653,0.34831779411670877,0.27239382861875383,0.31509526471473104,0.025219967998174025,1.4656007369703106,0.1745947919044758,0.304744431,0.299751179,0.31010850993832734,0.1457695309908,0.9754004323116939,0.0636,0.0488448,0.024599567688306068,0.14338522451012095,0.12874088173314435,0.1725340380306773,0.017374957336298107,0.049083026098358,0.05729932853247003
Steel,44,0.7476352565745601,1.220195627,0.258132812,2.8963201182442475,4.72700706874878,7193.861,2161.109,3.328782120661198,393.485,-237.2583999999988,0.034779655995678165,0.6267907254769199,1.1195331169356968,0.11229979950326104,0.1261660068932,-0.013866207389938975,84390.4,-1170.174788119906,0.05738093480570285,0.08262268346259771,-0.02524174865689486,133266.089,-3363.8691230253808,0.476861603265645,0.224068383,0.055900000000000005,0.265566965,0.0429312,0.523138396734355,2195.12137,131.511,0.498,-131.013,-0.0015524633133626575,5189.739,7622.484,2432.745000000001,0.04972336562522804,-18.07000000000002,790.466,-51.676000000000045,0.004501268723349976,0,0,1.790291239249576,0.10272858488260089,0.7683744244633732,0.08628829381067041,0.1088405405,0.059881395350000005,0.073823077,-0.006,0.11229979950326104,0.10452962682367486,0.14902664820323364,0.06352072243320522,0.07195415018385236,0.07195415018385236,0.0528455049003725,0.07195290705234329,0.05284459190352539,0.07036265853328312,0.05125434338446521,0.1264790563809437,0.20376460999572377,0.13460522347143822,0.8509733517967664,0.008126167090494506,0.07728555361478005,0,0.0002470243800428698,4.549205459894969,4.872246957149617,7.748969174311595,10.048229781149137,4.1433933770509235,4.409602723222462,7.751214152366249,10.051140885173345,0.11363636363636365,12.64936028,19.4506783,8.589302272,4.414647044296187,4.692898721890939,,0.5455801898971593,0.6724894052810086,0.3002516156621031,0.5577223914480166,12888.556,2995.498,2512.805,0.8388605166820341,0.23241533031318637,0.232589337337035,0.19496404407134513,0.1954055828122437,1.097044494989316,0.6622391564828474,0.11422160651301001,0.186631281,0.224068383,0.6219514891979471,0.1261660068932,0.476861603265645,0.055900000000000005,0.0429312,0.523138396734355,0.08262268346259771,0.0687565801276091,0.17645979310409546,0.27126400341028367,0.17928225861585917,0.25900179495669445
Telecom (Wireless),7,0.8044132364823993,1.226387474,0.281586649,2.8567165358837707,4.355275643768182,11239.287,9934.891,1.1312944450019633,104.25,-289.61119999999937,0.009069205857276708,0.07902295693098908,0.4233400837081315,-0.0482861224143684,0.1266093431384,-0.17489546555276841,154132.07,-26957.00013926189,0.04992460584169873,0.0840303352750397,-0.03410572943334097,291464.0138,-9940.592794218359,0.49115735284736806,0.232863248,0.055900000000000005,0.198633672,0.0429312,0.5088426471526319,5562.45016,7528.9,0,-7528.9,-0.04884706991867428,77326.6,87018.5,9691.899999999994,0.050975529810157814,1259.46,50353.97,-7946.229999999996,0.10276265881038182,0,0,0.24126206993993546,0.012044913746303629,0.99628748136,-0.048106859284851734,0.23822500000000002,0.08401571429,0.14648,0.03598,-0.0482861224143684,-0.04939182729270791,0.48085638520314716,-0.06031717730353907,0.1500874474423852,0.1500874474423852,0.1202750266357972,0.15009042187109972,0.12027741024281406,0.14774327092336073,0.11793025929507506,0.33756763196540357,0.6700224656450687,0.34137874386895367,0.5191436147968529,0.003811111903550091,0.3324548336796652,0,1.440978244308217e-05,9.089590798256593,9.213737254473013,17.12949467192758,22.401729358334336,7.531470061483288,7.616499763636402,17.1302322761401,22.40269398748767,0.2857142857142857,41.15610383,30.01788448,17.26831836,,15.563446171428277,4.3255825935042465,1.1887720605581893,1.3209608161607818,1.4873424082004467,2.5710837890757965,12684.46,4091.99,6043.387,1.4768821526934328,0.32259867586006813,4.899714123139572,0.4764402268602684,4.143080340310008,1.0360073898980389,0.682975504003206,0.15096436380165212,0.244909878,0.232863248,0.22765484839968103,0.1266093431384,0.49115735284736806,0.055900000000000005,0.0429312,0.5088426471526319,0.0840303352750397,0.0701462029020592,0.3872335649056151,0.024961706286814645,0.22316287430585047,-0.10240715496756586
Telecom. Equipment,16,1.9907558682254234,0.987208342,0.215118288,9.254238153036173,4.589141867845285,42.069,11.137,3.777408637873754,0,-37.581599997,-0.0032872432444323585,-0.2856320211921776,0.9496861025813657,0.03197661299421369,0.10948411728719999,-0.0775075042929863,2481.72,-192.35192355398996,-0.0021875778342112405,0.09917180418796265,-0.10135938202217389,2130.019587,-215.89746903344601,0.8450509230912303,0.229294899,0.055900000000000005,0.136776975,0.0429312,0.15494907690876966,28.62308,32.077,9.339,-22.738,-0.009162193962251987,18.446,55.978,37.532,0.16541863714294527,-15.129999999999999,9.559,5.295999999999999,0.0033016831365126295,0,0,3.619557702457549,-0.0079180641995447,0.6393124740098541,0.020443047563786405,-0.03058888889,-0.022025333329999997,0.0862,,0.03197661299421369,0.013921142606786056,0.35356057048224043,0.03923029389228069,0.0186978767580394,0.0186978767580394,0.016140437736151966,0.0188538362458907,0.016275065557032415,0.0002752960689126727,-0.002303474619945612,0.07098400771189164,0.3497243987443459,0.14741676347727217,0.6464394295177596,0.07643275576538053,0.27874039103245424,0,0.003412512049830684,2.1964980359606603,5.112513168243719,15.611882466960179,25.57584877034283,2.1638975818404975,4.493896418274253,16.919356562288407,27.717791601646162,0.375,15.95453563,60.90339263,8.981416906,20.129332477535304,9.598901483347328,,0.6202858993567018,0.33559500793156727,0.6201448451442273,0.31899477801122184,151.22,40.391,24.476,0.6059765789408532,0.26710091257770135,0.35550350908472045,0.16185689723581537,0.19835648410781723,0.18336063860146995,0.8653490491274155,0.565316338914628,0.218612399,0.229294899,0.2088811629728812,0.10948411728719999,0.8450509230912303,0.055900000000000005,0.0429312,0.1549490769087697,0.09917180418796265,0.0850937416712696,0.2206510616209803,0.3076051115999704,0.10234916083743234,0.3790503497540599
Telecom. Services,19,0.9678570238164715,1.367236989,0.255511026,3.787926646329821,5.350990172142318,12282.061,198.137,,581.663,59.87380000000121,0.1382895618797571,1.4173588485125301,0.6835544936477257,0.11648891346105754,0.1366941684124,-0.02020525495134247,73977.1,-1494.726166060957,0.06717368660664498,0.10300673075216081,-0.03583304414551583,134620.4302,-4823.859818244932,0.6165318172568195,0.293641486,0.0636,0.288628095,0.0488448,0.38346818274318045,2932.26071,3660.03,0.809,-3659.221,-0.04946423960928449,8222.92,10803.682,2580.7620000000006,0.03915506471422512,-3473.92,9608.519,-967.6270000000004,0.05434670396673311,0,0,1.6355627256879013,0.10986677796086913,0.6597323322555281,0.07685150255957587,0.1412538462,0.09885999999999999,0.154384615,0.06605,0.11648891346105754,0.10973591022448179,0.14963464623061845,0.0936478433043108,0.1371478715589152,0.1371478715589152,0.09756314265756084,0.13722849053036065,0.09762049272885713,0.1378791484279573,0.09827115062645377,0.30851776345245185,0.32326873171601084,0.32719323106615494,0.8503653537693816,0.018675467613703048,0.014750968263558952,0,0.00022614550686586888,6.419374405530964,6.881671258688299,13.004476974438864,18.29058495337583,5.458748330867359,5.789182068372981,13.015267434996082,18.305761560316327,0,273.0873255,37.16870803,18.63459667,10.521341673137782,12.29991904856065,1.8622133305920743,1.6015280550372994,1.3692399235708443,1.1518608917153152,1.7860655039534714,12923.372,3732.714,4812.82,1.2893621102500754,0.28883436923428346,0.2884859307617238,0.37241209182866514,0.37241209182866514,0.6219763068342097,0.9252605578997172,0.044011114109382875,0.275993871,0.293641486,0.20680101810465504,0.1366941684124,0.6165318172568195,0.0636,0.0488448,0.3834681827431805,0.10300673075216081,0.08887955094942379,0.27626580627773845,0.037077267649347316,0.17196301037596012,0.14689347144763554
Tobacco,1,0.5974051598925538,0.594085457,0.178885438,3.3395963728056715,3.3210386694527925,538,753.1,0.7143805603505511,0,-85.05999999999995,-0.01691623600223175,-0.10042577786305878,1.5767113866145834,0.11148913373738666,0.0813365187212,0.030152615016186657,25013.2,754.2133899228801,0.2580310220953212,0.07543927063385138,0.18259175146146983,11253.74,2054.8400970920015,0.8464470994197658,0.139530642,0.055900000000000005,0.257883542,0.0429312,0.15355290058023421,1845.896,0.014,0,-0.014,-5.597044760366527e-07,988.2,84.3,-903.9000000000001,-0.13912789176376428,-711,18130.8,-132.60000000000218,0.3898962616340083,0,0,0.0978428653993634,0.025246494563732676,0.3380801090113673,0.03769225848751859,-0.00094,0.0393,0.0573,0.097,0.11148913373738666,0.10201822233726793,0.5891827613996922,0.15716387040053198,0.22697941264321822,0.22697941264321822,0.1684451577497055,0.22697941264321822,0.1684451577497055,0.2221856525341103,0.16365139764059758,0.32984293193717273,0.627398711669926,0.3551699457278275,0.41081723860030783,0.025327013790654815,0.2975557797327532,0,0,6.31026587382954,6.8351286322413465,9.169509621353196,12.355890397249246,5.859983180209771,6.309942419737898,9.169509621353196,12.355890397249246,0,12.18191095,12.84239968,9.131221719,12.181910949352018,12.84239968444078,1.3239587303547193,1.340374488661669,3.2993306674385607,2.0183612396372834,2.0812899080810867,3761,969.9,1014.7,1.0461903288998866,0.2578835416112736,0.2578835416112736,0.2697952672161659,0.2697952672161659,0.1814087385797574,0.5214377527059239,0.12716228832086598,0.17866811,0.139530642,0.16188104217487145,0.0813365187212,0.8464470994197658,0.055900000000000005,0.0429312,0.1535529005802342,0.07543927063385136,0.06166517160110274,0.21346490906734142,0.26690299201415696,0.17748634742080377,0.21719013294709716
Transportation,18,0.8120281053009143,0.889567952,0.236189896,3.4380306653800052,3.766325177602009,980.355,164.95,5.943346468626857,52.765,-13.532000000000153,0.021248340435688462,0.47475954820268235,1.885318622871357,0.11458947894235896,0.1024930653632,0.012096413579158957,14814.1,179.19748040301872,0.0873541839124468,0.08651536874675704,0.0008388151656897602,21334.00663,17.895288306169892,0.7317462017179419,0.219394933,0.055900000000000005,0.275864364,0.0429312,0.26825379828205803,473.090228,139.581,0.769,-138.81199999999998,-0.009370262115147054,1737.71,1004.29,-733.4200000000001,-0.08375625242674098,-0.6900000000000013,374.17,-31.80000000000001,0.009172092247955602,0,0,0.6109004891814642,0.05336471368416134,0.7213083473732578,0.08265434768227567,0.10151500000000001,0.055739285709999996,0.07285,0.03811,0.11458947894235896,0.11293923361570689,0.10775532428010959,0.04220489590118693,0.06070912499316284,0.06070912499316284,0.04396164083792747,0.06444973258016877,0.04667034809197043,0.06411329476348411,0.04633391027528577,0.10622283162694485,0.1485552715718498,0.10688914359022808,0.8922446757198904,0.0006663119632832273,0.04233243994490495,0,0.0004652249797371548,7.152315251119617,7.197560769099493,11.762859659186903,16.938803392134027,8.183992120916509,8.235328465222727,13.573057232872216,19.545531831474523,0.11111111111111116,13.85505525,15.0427605,13.9530597,15.750855027141228,14.71602481839481,3.8614601990015247,1.6200903663062771,1.5049617802847053,0.7488327109449198,0.8747799089539399,2604.5,781.508,732.65,0.9374824058103052,0.30006066423497796,0.30016211066549886,0.2813015933960453,0.2814463959188064,0.36659404265067685,0.6941375372118462,0.14518040363317375,0.214705673,0.219394933,0.23343635433374416,0.1024930653632,0.7317462017179419,0.055900000000000005,0.0429312,0.2682537982820581,0.08651536874675704,0.07259940835886769,0.2245098380464131,0.014514487312724072,0.10410850940046841,0.07467910117499639
Transportation (Railroads),20,0.129889194451012,0.238245476,0.098003511,1.3253524605971718,2.4309891918055877,13918.46,1683.759,8.26630176883984,22.98,-157.23000000000002,0.1529598008815718,4.631466197307542,0.29411993139349324,0.03661810575192061,0.055858376081600006,-0.0192402703296794,110095.4,-2118.2652580541853,0.009880333240845586,0.04880333246588288,-0.038922999225037294,268967.491,-10469.021443753225,0.4542471169895351,0.159236927,0.055900000000000005,0.243418101,0.0429312,0.5457528830104649,1048.4635,172.545,4.316,-168.22899999999998,-0.0015280293272925116,14251.82,13805.88,-445.9400000000005,-0.0032927614479466983,0.09999999999999432,843.22,711.443,0.002911960857985877,0,0,4.944987548608378,0.048858124852082886,0.7399311916080551,0.02709487862344839,-0.07634736841999999,-0.023586,0.136111765,0.305666667,0.03661810575192061,0.034766896927907,0.21146068637204254,0.05096133547890434,0.04842994512613657,0.04842994512613657,0.0366412198519982,0.04702781099929591,0.03558039055166039,0.04504029255947829,0.03359287211184277,0.12708173690125107,0.2671946448367879,0.1318980213301445,0.7885393136279575,0.004816284428893409,0.1401129079355368,0,0.0003602637889385112,17.100272738402385,17.57468354651587,64.87738532444995,92.38241093076961,23.131820965910347,24.008496339151705,64.87738532444995,92.38241093076961,0.050000000000000044,49.72962312,49.54718799,21.00769351,,28.496465861461772,0.9322726007759875,1.2592111318067272,1.1061476226269105,1.4527883785222107,3.0510414151667264,4690.26,1215.67,854.288,0.7027301817104971,0.2591903220716975,0.10696010761745946,0.18214086212704625,0.18357888222248964,1.2014449021214983,0.12391131010563892,0.04602295341532544,0.141882541,0.159236927,0.7909119784878438,0.055858376081600006,0.4542471169895351,0.055900000000000005,0.0429312,0.5457528830104649,0.04880333246588288,0.03537038338011311,0.14278252581574466,0.10936042432753922,0.05857268543156442,0.12536032067269473
Trucking,35,0.5241743136831295,0.679656986,0.204559639,2.5624522816210558,3.322537081716301,1324.307,188.696,7.018203883495146,152.93,-0.5814000000000306,0.041832353533450696,1.1293733806520316,1.1516702536754135,0.05664723740735965,0.0874634401976,-0.030816202790240346,20158.6,-621.211505567339,0.0437407363409057,,,26733.86753,,,0.14831242,,0.31587388,,0.43327795344883296,264.22558,71.928,3.184,-68.744,-0.0034101574514103163,2095.68,2260.088,164.40800000000036,0.02153873967821855,-9.193000000000012,223.132,-59.20799999999997,0.006889448089540718,0,0,1.1710597895395445,0.051223017493685734,0.7686147037162556,0.04353989959620213,0.04435970588,0.020665428569999998,0.044761538,,0.05664723740735965,0.05659180454540419,0.12539868652683137,0.037089344757475176,0.052239465256620966,0.052239465256620966,0.0357383826768869,0.05554406283494541,0.0379991441963074,0.055525179222179644,0.037980260583541633,0.10693113684935335,0.17528923042944466,0.1070240608536926,0.8746013134731686,9.292400433926844e-05,0.06835809358009134,0,0.0008211480872790578,5.089505139664133,5.093888023179408,9.895899942358152,14.839463061375824,5.239265972326964,5.24381893592851,10.095183744791202,15.138300422521478,0.05714285714285716,8.737741212,15.11419793,9.315809117,9.664538932689902,10.33447229539981,,0.7063604407011584,0.7836964992048354,0.3889816360601002,0.5607275202510019,1774.16,590.304,551.077,0.9335477991001248,0.3327230914911845,0.333985860772622,0.3106129097713847,0.3121465830389313,0.764533435897864,0.42822164565295023,0.18305488370073772,0.113081147,0.14831242,0.18577308049406097,0.0874634401976,0.5667220465511671,0.055900000000000005,0.0429312,0.4332779534488329,0.06816860230229202,0.05448762512994754,0.17494137440481217,0.026051558044211172,0.0814996459728601,0.09276599130847132
Utility (General),0,,0,0,,,0,0,,0,0,,,,,0.0388,,0,,,,,0,,,0,,0,,,0,0,0,0,,0,0,0,,0,0,0,,0,,,,1,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,,,,,0,0,,0.0388,,0.055900000000000005,0.0429312,,,,,,,
Utility (Water),0,,0,0,,,0,0,,0,0,,,,0.06791192730269256,0.0388,0.02911192730269256,0,0,0.03711481525994486,,,0,,,0,,0,,,0,0,0,0,,0,0,0,,0,0,0,,0,,,,0.6751761430821042,0.04585251314550421,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,0,0,,,,,,,,,0,0.2307603,,0.0388,,0.055900000000000005,0.0429312,,,,,,,
Total Market,3974,0.9143839155036615,1.063659974,0.239520695,3.8175570403370007,4.440785269097519,273613.275,100321.201,2.7273724025692236,14463.752,-16053.945600000035,0.027235674837121537,0.5741026262927761,0.7973671251907277,0.06791192730269256,,,5179727.906,,0.03711481525994486,,,7906396.4024,,,0.2307603,,0.257995919,,0.5372328339954761,114261.7631,57409.686,9292.165,-48117.521,-0.009289584679585676,730318.928,826090.428,95771.5,0.015854192753912595,-45959.24399999995,316708.467,-29416.22200000001,0.010279082480976108,-1588.73,-0.005016379937830964,1.154493939993687,0.04284882930159156,0.6751761430821042,0.04585251314550421,0.07418710306000001,0.03186320882,0.15920697,0.107039839,0.06791192730269256,0.06046989815242825,0.27056784667232325,0.055797673523678454,0.06560308338851935,0.06546819483259504,0.04857766774148863,0.06616299952208655,0.04909321565658927,0.06361649251123824,0.04654670864574096,0.12551025862651724,0.2870471642185677,0.14355790050790676,0.7294321533276767,0.018047641881389548,0.16153690559205047,0.00013488855592429344,0.006152499483380437,7.539203151423085,8.736671746602129,15.004191937335605,20.925661224344047,7.791775259953913,8.912187017931192,16.90629060998106,23.578431370533025,0.15349773527931554,27.89710293,45.22522388,21.84127808,13.013149840315434,12.780498195009436,1.1939945271226946,1.152607784183645,1.0014874936734288,0.8417380470804551,1.1185708975484332,555470.788,150468.934,135379.885,0.8997198385149722,0.27088541332978255,0.29143297202503393,0.24372098033713346,0.26004804665467995,1.160913896795833,0.5623124165700075,0.38503684608201555,0.218577591,0.2307603,0.15663786801734084,0.11495805413839999,0.46276716600452394,0.055900000000000005,0.0429312,0.5372328339954761,0.07626286316584859,0.0624782156573207,0.2321717638218509,0.14538263631678336,,
Total Market (without financials),3789,0.8791369241144318,1.0665079034172602,0.23821692968593294,3.690488855151868,4.477044955718943,259117.80700000003,93602.14100000002,2.768289317228331,23826.067,-16076.742000000086,0.030068048440594276,0.6088706688989666,0.9953851629484615,0.07740772539703288,,,3983400.396000001,,0.048124666865737464,,,5789144.850151202,,,0.23186660542623377,,0.25804243333966753,,0.3443824242184594,98209.50216999999,47167.78600000001,7881.877000000001,-39285.90900000001,-0.009862405255431922,592434.644,646102.349,53667.705000000075,0.02242793923441008,-45939.44900000002,310317.343,-27819.515000000014,0.03641326065153612,230.98999999999978,0.000744367033330779,1.1702794300648987,0.05631930771169835,0.6814957429765484,0.05275303533157555,0.07667320592581421,0.03218958923918184,0.15905640450329905,,0.07740772539703288,0.06710821490840278,0.23924363481386055,0.053509721314756224,0.06836188446223064,0.06825628871231068,0.050643269882251145,0.06892268626736321,0.051137708590626316,0.06613276168748695,0.04834778401075005,0.1299075156136113,0.28303379670859585,0.14964005221763352,0.7607563651861394,0.019732536604022195,0.15312628109498458,0.00010559574991996126,0.006240279869206333,7.742917069006407,9.032882406706449,15.522928064208502,21.66484831708486,7.282102281964113,8.388230354342047,15.810384428432501,22.06604186142995,0.15465822116653472,27.535835926402214,46.60937950329295,22.161166555288993,13.719102710818989,13.313298667757945,,1.2840162277836595,1.1873795833684517,0.8264824696170784,1.0896941657272579,486509.96099999995,131658.638,117881.21100000001,0.8953549329592791,0.2706185865740168,0.29071297894759557,0.24229968643951366,0.2580103556781109,0.5252794265131349,0.7599378713532311,0.13558644790317703,0.21977783826260225,0.23186660542623377,0.15646928132269178,0.11516196588467582,0.6556175757815406,0.055900000000000005,0.0429312,0.34438242421845944,0.09028695962615517,0.07632269314818485,0.20268010804034406,0.15845602148506513,0.13869393848606765,0.15644879688918822
